機構名稱,地址,電話,x,y
景紀大藥局,新北市土城區學成路34號,02-22668550,121.4526738,24.98729725
盛安大藥局,新北市土城區中央路1段258號1樓,02-22668525,121.4442037,24.98435578
大眾藥局,新北市土城區明街6巷1號,02-22666057,121.4419917,24.9748628
誠恩藥局,新北市土城區金城路3段137號1樓,02-22665533,121.4681676,24.98818411
崇愛藥局,新北市土城區永豐路17號,02-22665506,121.462601,24.98824943
祥發藥局,新北市土城區青雲路255號,02-22655056,121.4591564,24.98089853
協成藥局,新北市土城區延吉街333號,02-22653212,121.4651543,24.9841136
大欣藥局,新北市土城區裕民路251號,02-22653208,121.4546421,24.9830509
尚安藥師藥局,新北市土城區中央路2段223-3號1樓,02-22647622,121.4419119,24.97529626
城安大藥局,新北市土城區金城路3段40號,02-22646561,121.4655853,24.98639052
裕民藥局,新北市土城區裕民路255-5號1樓,02-22645874,121.4547903,24.98289614
順儷明德藥局,新北市土城區明德路2段139、141號1樓,02-22644779,121.4486981,24.98271152
元崇藥局,新北市土城區金城路3段176-1號2樓,02-22643076,121.4677353,24.98755229
鄭家藥局,新北市土城區清水路127號1樓,02-22640005,121.457902,24.98169628
立康藥局,新北市土城區中央路2段238號2樓,02-22636123,121.4418619,24.97496625
土城金城藥局,新北市土城區裕民路280號1、2樓,02-22631616,121.455422,24.98200628
樂利藥局,新北市土城區裕民路77號1樓,02-22630092,121.4498194,24.98750626
祥安大藥局,新北市土城區立德路42-1號1樓,02-22629707,121.4635654,24.98730145
城康藥局,新北市土城區中央路2段2號1、2樓,02-22628171,121.4429119,24.98090628
大業藥局,新北市土城區青仁路41號1樓,02-22626791,121.4599391,24.9785384
裕生藥局,新北市土城區裕生路4號,02-22624919,121.4483589,24.98779804
博盛健保藥局,新北市土城區立德路66號2樓,02-22622331,121.4639995,24.98682003
順儷金城藥局,新北市土城區金城路3段147號1樓,02-22621590,121.468432,24.9883329
博惠藥局,新北市土城區中央路1段249巷20號,02-22618337,121.4462596,24.98538312
學府實和藥局,新北市土城區學府路1段121號,02-22612111,121.4553203,24.98727146
學安藥師藥局,新北市土城區學府路1段211號1樓,02-22610565,121.4516304,24.98446929
儷生藥局,新北市土城區金城路2段390號1樓,02-22609911,121.4636263,24.98557427
久達藥局,新北市土城區中央路3段47號,02-22606982,121.4390967,24.96976755
惠蒼藥局,新北市土城區中央路2段216號1樓,02-22606812,121.4419119,24.97548626
心中外藥局,新北市土城區中央路2段157號,02-22603023,121.4421126,24.97648612
宏吉藥局,新北市板橋區自由路54號,02-22570407,121.4657951,25.02357774
友祥藥局,新北市板橋區裕民街107號,02-22566497,121.459861,25.0277346
立昇藥局,新北市板橋區新海路72巷8號,02-22564539,121.4623604,25.02196888
義友藥局,新北市板橋區陽明街8號,02-22563455,121.4667411,25.02173428
新埔藥局,新北市板橋區自由路2號,02-22558878,121.4654479,25.02221608
宏周藥局,新北市板橋區文化路2段5號,02-22551438,121.4684662,25.02426212
優良藥局,新北市板橋區莊敬路93號,02-22550251,121.4726824,25.02628176
廣益藥局,新北市板橋區自由路21號,02-22547485,121.4654455,25.02296136
杏泰藥局,新北市板橋區雙十路2段4-7號,02-22511834,121.4772486,25.02552467
福雄藥局,新北市中和區景平路540號,02-22499894,121.5024858,24.99480943
大榮藥局,新北市中山路2段127號,02-22497965,121.4653487,25.01216836
惠民藥局,新北市中和區中興街153號1樓,02-22475303,121.5000239,24.99104749
悅聖藥局,新北市中和區圓通路149號1樓,02-22470133,121.4983526,24.9956688
宏恩藥局,新北市永和區中正路143號,02-22452450,121.5162074,24.99827185
安康藥局,新北市中和區圓通路309號,02-22450837,121.4932419,24.99074332
藥安藥局,新北市中和區廣福路16號1樓,02-22447066,121.5051562,25.00276747
建琳藥局,新北市中和區景安路202-1號,02-22427887,121.5040294,24.99122507
三越藥局,新北市中和區復興路277號1樓,02-22427215,121.5023828,24.99019646
安華藥局,新北市中和區圓通路293-2號2樓,02-22426010,121.494973,24.99249238
田邊藥局,新北市中和區泰和街43號1樓,02-22407725,121.4991094,24.99942241
新雙和藥師藥局,新北市中和區中正路281-8號1樓,02-22404276,121.4948614,24.99370739
上安藥局,新北市永和區仁愛路62號1樓,02-22328565,121.5133829,25.01344018
宏瑞藥局,新北市永和區文化路78號,02-22311663,121.5140848,25.01522784
瑞發藥局,新北市中和區民享街56-1號,02-22235319,121.4739812,25.00240237
欣大藥局,新北市中和區連城路372-3號3樓,02-22217036,121.4817026,24.99543561
國新藥局,新北市中和區員山路146-4號,02-22212322,121.4809931,24.99629115
吉順藥局,新北市新店區安康路2段225號,02-22119587,121.5086387,24.95871125
碧潭大藥局,新北市新店區碧潭路41號1樓,02-22112271,121.5341574,24.95641977
記安大藥局,新北市新莊區天祥街46號1樓,02-22095331,121.4167821,25.02893449
春元藥局,新北市新莊區龍安路278巷2號1樓,02-22085202,121.4221527,25.01918824
招安藥師藥局,新北市新莊區西盛街338號1樓,02-22085138,121.4279616,25.01436404
禾佳藥局,新北市新莊區民安西路154號1樓,02-22080189,121.4260643,25.01641614
鼎極藥局,新北市新莊區民安西路376號-1、-3,02-22073228,121.4275031,25.01061888
八德藥局,新北市新莊區八德街3號2樓,02-22071315,121.4255618,25.02269926
健安藥局,新北市新莊區民安西路209號1樓,02-22070391,121.4260604,25.01470225
立威藥局,新北市新莊區民安西路6號1樓,02-22068690,121.4264449,25.02180602
世鴻藥局,新北市新莊區民安路137巷2弄2號1樓,02-22066722,121.4254102,25.02423284
吉田藥局,新北市新莊區西盛街313號,02-22065185,121.4281333,25.01516344
福營藥局,新北市新莊區富國路107號2樓,02-22059697,121.4234339,25.02506562
躍獅新豐藥局,新北市新莊區豐年街16號1樓,02-22058055,121.4462881,25.03279187
日榮藥局,新北市新莊區龍安路461號1樓,02-22056955,121.4248361,25.01860061
康民藥局,新北市新莊區富國路110號1樓,02-22054439,121.4219851,25.02520235
瑞豐大藥局,新北市新莊區後港一路105號1樓,02-22049932,121.4283307,25.02716609
恩泰藥局,新北市新莊區民安西路265號-1,02-22049650,121.4262434,25.01289299
宏發藥局,新北市新莊區民安西路263號1樓,02-22048303,121.4261811,25.01306516
喜悅藥局,新北市新莊區後港一路55號1樓,02-22047442,121.4261859,25.02650627
紫竹藥師藥局,新北市新莊區龍安路323號1樓,02-22046595,121.4217617,25.01959105
大愛藥師藥局,新北市新莊區後港一路69號1樓,02-22042119,121.4266898,25.02666367
大林藥局,新北市新莊區後港一路31巷1弄1號,02-22040519,121.4251138,25.02640616
羽豐藥局,新北市新莊區新莊路382號1樓,02-22029812,121.449102,25.03355156
森活藥局,新北市新莊區民安路220-1號,02-22027927,121.4259809,25.02259176
真安綜合大藥局,新北市新莊區四維路205號1樓,02-22026188,121.4219227,25.02037486
德翰藥局,新北市新莊區四維路171巷1至3號,02-22025576,121.4226638,25.02147258
凱盛藥局,新北市新莊區西盛街199號,02-22024914,121.4282028,25.01706227
可樂藥局,新北市新莊區建安街45號1樓,02-22023885,121.4287306,25.02553855
海山藥局,新北市新莊區景德路425號,02-22019804,121.4446747,25.0333133
錦安藥局,新北市新莊區民安路201號1樓,02-22011242,121.4262619,25.02245899
新杏藥局,新北市新莊區新泰路99號1樓,02-22011012,121.4490285,25.03496829
雙十健保藥局,新北市板橋區雙十路2段138號2樓,02-82537713,121.4737964,25.02905804
樂心藥局,新北市板橋區中山路2段160號1樓,02-29636339,121.4768732,25.01705536
仁泰藥局,新北市板橋區四川路2段33號1樓,02-89672133,121.4543391,24.99536549
晉麟藥局,新北市板橋區懷德街78巷4號,02-22509069,121.4780476,25.03163614
長欣藥師藥局,新北市板橋區中山路2段505巷36號,02-29585308,121.4820988,25.02245633
谷全藥局,新北市板橋區裕民街49號,02-22561856,121.4613459,25.02850779
擎天藥局,新北市板橋區重慶路235號1樓,02-89525981,121.4631611,25.00089693
汐止健康人生藥局,新北市汐止區忠孝東路269號,02-86421820,121.6633132,25.06808563
建忠藥局,新北市汐止區建成路37巷11號1樓,02-26422101,121.6635275,25.07244647
健康小站藥局,新北市深坑區埔新里北深路2段75號,02-26629568,121.6183585,25.00373462
唱安藥局,新北市瑞芳區魚坑路43號,02-24977838,121.790434,25.10976703
麗安藥局,新北市瑞芳區明燈路3段56號,02-24970823,121.806939,25.10803995
伊達藥局,新北市瑞芳區明燈路3段36號,02-24969654,121.8077104,25.10787649
大埔藥局,新北市瑞芳區大埔路128-3號1樓,02-24587020,121.7620411,25.10095382
瑞芳東亞大藥局,新北市瑞芳區中正路84號,02-24961079,121.8054718,25.10773301
揚明藥局,新北市瑞芳區民族街2號1樓,02-24970925,121.8069356,25.10759883
本平藥局,新北市瑞芳區瑞芳街45號,02-24972167,121.8021457,25.11007427
金美藥局,新北市新店區北新路3段138號1樓,02-29146365,121.5416396,24.9821249
信龍大藥局,新北市新店區安康路2段五十六號,02-22115533,121.5150485,24.96385164
佳泰藥局,新北市新店區建國路224號1樓,02-89193422,121.5378035,24.9813828
玫瑰健保藥局,新北市新店區玫瑰路36號1樓,02-22140036,121.4954045,24.95002967
安和藥局,新北市新店區安和路3段137號1樓,02-86685309,121.5169768,24.98530209
康杏安藥局,新北市永和區保平路60號1樓,02-29298968,121.5110905,25.00691687
博昇藥局,新北市永和區仁愛路22號1樓,02-29267273,121.514771,25.01360678
宸安藥局,新北市永和區得和路385號1樓,02-22328274,121.525101,24.99942531
竹林藥局,新北市永和區竹林路181號2樓,02-89266818,121.5206485,25.00969048
德美藥局,新北市永和區中正路455號1樓,02-29274951,121.5169715,25.00569204
威安藥局,新北市中和區景新街328號1樓,02-29485117,121.5117736,24.99104693
杏安藥局,新北市中和區莊敬路35號1樓,02-22430281,121.5006862,25.00502643
璟福藥局,新北市中和區安平路76號1樓,02-29408669,121.5110397,24.99651825
健鼎藥局,新北市土城區學府路1段117號,02-22633469,121.4554358,24.98734773
學府松藥局,新北市土城區學府路1段38號1、2樓,02-82628665,121.4580272,24.98854426
陽光活力藥局,新北市土城區延和路103號1樓,02-22610590,121.4675423,24.99024037
優嘉藥師連鎖藥局,新北市土城區中央路2段117號1樓,02-82629788,121.4421602,24.97749867
佑安藥局,新北市土城區清水路334號2樓,02-22643960,121.4641405,24.98558047
大家好學成藥局,新北市三峽區大學路87號1樓,02-26747022,121.3758925,24.94170726
大新藥局,新北市三峽區大義路259號1樓,9.22E+08,121.3773983,24.94638519
盛台藥局,新北市三峽區大學路108號1、2樓,02-26722730,121.3749568,24.94380295
悅兒藥局,新北市三峽區學成路329號1樓,02-86741633,121.3770399,24.94491922
有新藥局,新北市三峽區學勤路18號1樓,02-26710769,121.3741564,24.94539925
三峽藥局,新北市三峽區介壽路1段27號1樓,02-26738868,121.375674,24.93321504
益銘藥師藥局,新北市三峽區大德路181號1樓,02-26723662,121.3753233,24.94573157
中園藥局,新北市三峽區弘園街37號1樓,02-26733237,121.3671974,24.92753179
三峽大昌藥局,新北市三峽區民生街56號,02-26711560,121.3751941,24.93637547
前回春藥局,新北市樹林區中山路1段56號,02-26812167,121.4236426,24.99205275
弘昌藥師藥局,新北市樹林區保安街1段65號1樓,02-26871276,121.4232366,24.99491225
琉璃水藥師藥局,新北市樹林區龍興街21號1樓,02-26764262,121.4029847,25.01613604
彰安藥局,新北市樹林區千歲街82號,02-26827341,121.4264369,24.99771613
嘉泰藥師藥局,新北市鶯歌區鶯桃路2段31號1樓,02-26709668,121.3253717,24.97248284
祐兒藥局,新北市鶯歌區南鶯里建國路171號1樓,02-86781907,121.3500346,24.95339499
安泰藥局,新北市三重區正義北路300-3號2樓,02-89815379,121.4953917,25.06966747
上好藥局,新北市三重區力行路2段134號,02-22865622,121.4822269,25.07557297
惠理藥局,新北市三重區重陽路1段152號,02-29856710,121.4866167,25.06110364
馥佑藥局,新北市三重區力行路1段89巷7號,02-89818716,121.4867891,25.06837614
迪化藥局,新北市三重區中華路77號,02-29834445,121.4836105,25.06267099
一安藥局,新北市新莊區新泰路268號,02-29941618,121.4460342,25.04028602
明仁健保藥局,新北市新莊區民安西路195號1樓,02-22085175,121.4260881,25.0153431
洋欣藥局,新北市新莊區中平路277號1樓,02-89927489,121.4446875,25.0501805
一心春天藥局,新北市新莊區中和街13號1樓、地下室,02-89929482,121.4482142,25.04340886
合康藥師藥局,新北市新莊區中平路306號,02-29924496,121.4448094,25.05192619
東京大藥局,新北市新莊區民安路176號1樓,02-22063806,121.4251439,25.02392109
富安藥局,新北市新莊區復興路1段25號-1(2樓),02-22767620,121.4461469,25.04193698
揚明藥師藥局,新北市新莊區中港路154號,02-29921473,121.4551671,25.0413123
蒲陽藥局,新北市新莊區中港路514號1樓,02-29930069,121.4517688,25.05187171
鶴田藥局,新北市新莊區自信街27號1樓,02-22796718,121.4540656,25.04834512
鍵豐藥局,新北市新莊區中和街158號1樓,02-29917452,121.4474464,25.04877868
天給藥局,新北市新莊區幸福路670巷2弄19號1樓,02-29921451,121.4518928,25.0495731
新莊大東藥局,新北市新莊區幸福路806號1樓,02-22766026,121.446045,25.04916713
泰安藥局,新北市泰山區明志路2段62號2樓,02-85313097,121.4290296,25.05269836
台灣藥局,新北市泰山區明志路1段282-286號,02-22971969,121.4319145,25.06002111
紅葉藥局,新北市泰山區楓江路8號2樓,02-22960328,121.4335082,25.06243841
旭晨藥局,新北市泰山區仁愛路90號1樓,02-22970013,121.4330837,25.05529815
喜樂藥師藥局,新北市林口區公園路15號1樓,02-26005566,121.3664687,25.06761675
安康藥局,新北市林口區仁愛路2段60號,02-26030356,121.3845897,25.07570175
家欣藥師藥局,新北市林口區文化二路1段567號1樓,02-26025388,121.3751323,25.07793842
蘆洲陳大藥局,新北市蘆洲區長安街95號,02-22836224,121.4618674,25.08050002
蓁美健康藥局,新北市蘆洲區九芎街90巷21號,02-22827527,121.4647249,25.08116129
常喜藥局,新北市蘆洲區中正路140號,02-82862976,121.4690956,25.0852445
陽光樂活藥局,新北市五股區成泰路2段101-2號1樓,02-22928799,121.4383297,25.08435713
三合藥局,新北市五股區中興路1段75號1樓,02-29846055,121.4674733,25.07266172
百成中西藥師藥局,新北市五股區五福里五福路20號1樓,02-22915531,121.4342813,25.08880867
三好連鎖藥師藥局,新北市五股區西雲路86號1樓,02-22952357,121.4438164,25.09231223
